scenario,seed,method,context_stage,monitor_trial,cmd_vx,cmd_vy,cmd_wz,measured_vx,measured_vy,measured_wz,predicted_vx,predicted_vy,predicted_wz,normalized_nis,cusum,alarm,valid,safety_events
stationary_low_friction,13127,full,pre_shift,24,0.35,0.0,0.5,0.2511637042126309,-0.07897838827096874,0.28551993092722483,0.27283542072523675,-0.0272219177978422,0.38242978563526303,0.8441798924960134,6.462042662618402,False,True,
stationary_low_friction,13128,full,pre_shift,24,0.35,0.0,0.5,0.16472272681401007,0.019093340811624806,0.3248425615904497,0.23810193223142723,0.018259909538481504,0.3865949209039761,0.760615480864308,14.95965408768594,False,True,
stationary_low_friction,13129,full,pre_shift,24,0.35,0.0,0.5,0.18679188553594075,0.04768653340272069,0.3366277993270593,0.2380028473739883,0.0249747330045563,0.42253706373953015,0.7288308640596922,11.483198662779452,False,True,
stationary_low_friction,13130,full,pre_shift,24,0.35,0.0,0.5,0.25646595450530624,-0.03002420361336197,0.30015999044525266,0.2702884850621971,-0.010823827915317882,0.38932018447872363,0.4944582683307115,0.0,False,True,
stationary_low_friction,13101,full,pre_shift,25,-0.3,0.0,-0.35,-0.11319749924191255,0.021926296792388132,-0.2267587933733925,-0.24710527658233108,-0.024136586341694292,-0.30817257594056313,2.5509849613803657,24.86202119557514,False,True,
stationary_low_friction,13102,full,pre_shift,25,-0.3,0.0,-0.35,-0.16087537229142307,0.027588150926953294,-0.21581096215947632,-0.23667630648492824,0.01882468348119004,-0.32554984316566593,1.3311099172410563,8.41909726217946,False,True,
stationary_low_friction,13103,full,pre_shift,25,-0.3,0.0,-0.35,-0.16992584724708362,0.014636842426879555,-0.19707004770398223,-0.21868907668931917,0.006589439478253664,-0.32525757007897055,1.2174273344932371,4.9115080942231275,False,True,
stationary_low_friction,13104,full,pre_shift,25,-0.3,0.0,-0.35,-0.12977095646021689,0.009451866179350975,-0.2014464350747183,-0.24529227053429684,-0.0011902606470142571,-0.3147928233084752,2.179133316660762,15.305221588246944,False,True,
stationary_low_friction,13105,full,pre_shift,25,-0.3,0.0,-0.35,-0.1446554016081527,0.010023909127177311,-0.21064547096147376,-0.24975166384265896,-0.011965324570237284,-0.3159034251634606,1.9040896219825088,17.824759598727223,False,True,
stationary_low_friction,13106,full,pre_shift,25,-0.3,0.0,-0.35,-0.10099035325968675,0.022463495708187547,-0.1922105016364747,-0.25074173741144273,-0.009426986368879332,-0.3087058435034927,3.345414578379098,36.32332271023976,False,True,
stationary_low_friction,13107,full,pre_shift,25,-0.3,0.0,-0.35,-0.11224730865001693,0.00703203536787248,-0.1981023349055373,-0.2299258102315284,0.0059076618788630715,-0.298376830468678,2.0717140901612265,2.0672493893750348,False,True,
stationary_low_friction,13108,full,pre_shift,25,-0.3,0.0,-0.35,-0.22299505239238154,0.03308406119045388,-0.1951728289849138,-0.25364413170000955,-0.0009932366697041086,-0.307142860764102,0.9596011167147699,17.88884221533233,False,True,
stationary_low_friction,13109,full,pre_shift,25,-0.3,0.0,-0.35,-0.202411095031497,0.04467116457050685,-0.21827574024772806,-0.2187280981048079,-0.00632434084718336,-0.31509885913551555,0.860210639056803,11.771459182478498,False,True,
stationary_low_friction,13110,full,pre_shift,25,-0.3,0.0,-0.35,-0.19135377757072833,0.008626543003023035,-0.2344576425064236,-0.22684693635728456,-0.005128871839103296,-0.32266211305152703,0.6144506294663672,4.469342422456981,False,True,
stationary_low_friction,13111,full,pre_shift,25,-0.3,0.0,-0.35,-0.13515435800590708,0.00607139005329013,-0.1945938487839721,-0.21735256100160327,0.010471905987457421,-0.325274893611457,1.7359408209416929,0.23594082094169289,False,True,
stationary_low_friction,13112,full,pre_shift,25,-0.3,0.0,-0.35,-0.10883705451729672,0.00801526318605387,-0.2108326380544031,-0.2376729762300659,-0.01386794566614241,-0.30089673222782354,2.287875325276318,16.56682297626087,False,True,
stationary_low_friction,13113,full,pre_shift,25,-0.3,0.0,-0.35,-0.1431170834099342,0.011009367785915422,-0.21013356227647156,-0.24279285020074248,0.0006688071390172533,-0.31717437548815647,1.7608481607405906,16.160874261837236,False,True,
stationary_low_friction,13114,full,pre_shift,25,-0.3,0.0,-0.35,-0.12988110494585123,0.017169376022234666,-0.23315220275827764,-0.24692389173584098,-0.01278384080547555,-0.3268327330186259,2.0544574932118898,8.413506264632426,False,True,
stationary_low_friction,13115,full,pre_shift,25,-0.3,0.0,-0.35,-0.10526004073369391,0.005991250604123078,-0.19050159809906594,-0.21778629613560085,0.005339605341504326,-0.3072540311793685,2.170818106174051,15.52702370100478,False,True,
stationary_low_friction,13116,full,pre_shift,25,-0.3,0.0,-0.35,-0.11674274143094729,0.00040139336205490786,-0.20622811792864001,-0.23053588531946298,0.004968279600907702,-0.32555610983027883,2.1922805456804793,3.657447067909589,False,True,
stationary_low_friction,13117,full,pre_shift,25,-0.3,0.0,-0.35,-0.1335045994285177,0.009009748653818128,-0.20531680682600906,-0.25177372888132665,0.0021176440939054612,-0.3022369141259281,2.070962256784261,6.6668500755876305,False,True,
stationary_low_friction,13118,full,pre_shift,25,-0.3,0.0,-0.35,-0.1751807155681507,0.008238825473267094,-0.24401525218775744,-0.24587923826886943,0.015258673840247572,-0.3379238173221163,1.062733346496535,7.821243572688863,False,True,
stationary_low_friction,13119,full,pre_shift,25,-0.3,0.0,-0.35,-0.11209254247777199,0.007337155257131102,-0.20809480959661691,-0.23927085224735198,0.010004560530097597,-0.32834258906986163,2.54471652795741,8.276510784029153,False,True,
stationary_low_friction,13120,full,pre_shift,25,-0.3,0.0,-0.35,-0.11462409029786831,0.015471646040485787,-0.16490573085853766,-0.23697926678306136,0.00023454181527266468,-0.30713171294563263,2.841080135979185,1.341080135979185,False,True,
stationary_low_friction,13121,full,pre_shift,25,-0.3,0.0,-0.35,-0.219531115565815,0.027488164396011473,-0.22978029585760235,-0.25391414512218513,0.0003271558616847429,-0.31729603567749054,0.6545212147528846,7.851038273624667,False,True,
stationary_low_friction,13122,full,pre_shift,25,-0.3,0.0,-0.35,-0.14242673055708122,0.010502637322328002,-0.21575721238542925,-0.22310994635407255,0.012175743646044668,-0.3453652337832253,1.6865492062700465,12.773924608586476,False,True,
stationary_low_friction,13123,full,pre_shift,25,-0.3,0.0,-0.35,-0.1304729787698801,-0.0058039589555209945,-0.21836994189367748,-0.23792988930816364,0.0027777318300994834,-0.33248133957426806,2.019829152508306,13.10611794188311,False,True,
stationary_low_friction,13124,full,pre_shift,25,-0.3,0.0,-0.35,-0.09188246458382993,0.018465798217936213,-0.1776442077862225,-0.24537064103679782,-0.002436492605465743,-0.29695524825640496,3.451497267547198,32.701621176970214,False,True,
stationary_low_friction,13125,full,pre_shift,25,-0.3,0.0,-0.35,-0.16498065322776168,-0.025226528728691747,-0.20917944576546102,-0.22412092420157362,0.004952675613946948,-0.3540666705611426,1.684470499093196,13.83534920086691,False,True,
stationary_low_friction,13126,full,pre_shift,25,-0.3,0.0,-0.35,-0.12535115214799614,0.005082946868752492,-0.24821211576237087,-0.2483919801579452,-0.009631568060859323,-0.31515842368267244,1.905933148366632,28.826714712299584,False,True,
stationary_low_friction,13127,full,pre_shift,25,-0.3,0.0,-0.35,-0.19253428075419698,0.039417080279972046,-0.1940436209006794,-0.23642422538297694,0.0007667435923477976,-0.3183476910426767,1.2823857820131919,6.244428444631594,False,True,
stationary_low_friction,13128,full,pre_shift,25,-0.3,0.0,-0.35,-0.11573131729357147,0.020069462532555857,-0.2350168182622142,-0.23658439777001528,0.007713212740839981,-0.32869014758029325,2.0879446609133456,15.547598748599286,False,True,
stationary_low_friction,13129,full,pre_shift,25,-0.3,0.0,-0.35,-0.08820816660502417,0.013921183929955165,-0.2359315324420715,-0.21686937924815983,0.012012532494967042,-0.3333365340416746,2.365536774243621,12.348735437023073,False,True,
stationary_low_friction,13130,full,pre_shift,25,-0.3,0.0,-0.35,-0.17566341283727488,0.05288694651233372,-0.18939816639180498,-0.2353349612425189,0.010354798706140452,-0.3206595296778787,1.5984150665895733,0.09841506658957333,False,True,
stationary_low_friction,13101,full,pre_shift,26,-0.3,0.0,0.35,-0.04303982357124083,0.005845605560849482,0.05289262673617304,-0.2410870486711499,-0.020993073298195646,0.2847115657338203,7.673659434750267,31.035680630325405,False,True,
stationary_low_friction,13102,full,pre_shift,26,-0.3,0.0,0.35,-0.03688239651181039,0.007106055382940143,0.11323264712959877,-0.21410607499330597,0.03139346831697399,0.2691134055610696,5.042609443346446,11.961706705525906,False,True,
stationary_low_friction,13103,full,pre_shift,26,-0.3,0.0,0.35,-0.04869723653039934,0.008635621468693264,0.05222912251061633,-0.1799746191332153,0.024153678382875566,0.27797623274659783,4.954148990515661,8.365657084738789,False,True,
stationary_low_friction,13104,full,pre_shift,26,-0.3,0.0,0.35,-0.027932818007243565,0.0049572092712840965,0.06504139310570775,-0.2347758156846263,0.005965171409962154,0.2871064663802554,7.753208006117103,21.558429594364046,False,True,
stationary_low_friction,13105,full,pre_shift,26,-0.3,0.0,0.35,-0.040200591132054965,0.007297837917366242,0.053032467419336336,-0.23972037216809186,-0.009115532240911488,0.2818893617731423,7.620803588478769,23.94556318720599,False,True,
stationary_low_friction,13106,full,pre_shift,26,-0.3,0.0,0.35,-0.03781597466597705,0.01130496524648108,0.055386255630263365,-0.24567960359241311,-0.002065612486234006,0.2846117261400901,8.010951883846042,42.8342745940858,False,True,
stationary_low_friction,13107,full,pre_shift,26,-0.3,0.0,0.35,-0.03395452487519727,0.013217715373510198,0.1160564880022458,-0.21894362118531546,0.016181183530372224,0.2932162983122451,5.676230907994011,6.243480297369046,False,True,
stationary_low_friction,13108,full,pre_shift,26,-0.3,0.0,0.35,-0.029776685556959174,0.010630252274302364,0.030039676669015428,-0.23422481287967906,0.001828840036662624,0.3076561887885461,9.314133649273707,25.702975864606035,False,True,
stationary_low_friction,13109,full,pre_shift,26,-0.3,0.0,0.35,-0.04074459096081524,-0.00039832341454417434,0.110642299566116,-0.20940335335870922,-0.0014129161843115343,0.2913575302555307,5.139327795573881,15.410786978052379,False,True,
stationary_low_friction,13110,full,pre_shift,26,-0.3,0.0,0.35,-0.04537384304418447,0.004990923798848955,0.059586500785159764,-0.18988634152651,0.010382268701269199,0.28391396422556753,5.3089148603299,8.278257282786882,False,True,
stationary_low_friction,13111,full,pre_shift,26,-0.3,0.0,0.35,-0.04291218205712917,0.008582989440345825,0.0922610332581984,-0.1808349687630431,0.023279462001071723,0.2839741437035333,4.291738309880539,3.0276791308222313,False,True,
stationary_low_friction,13112,full,pre_shift,26,-0.3,0.0,0.35,-0.03981738985642851,0.00514447929606827,0.08470686958685808,-0.23555070462482708,-0.008523410189825666,0.2854368477735483,6.7163543233400835,21.783177299600954,False,True,
stationary_low_friction,13113,full,pre_shift,26,-0.3,0.0,0.35,-0.02696539177341723,0.008908404061834931,0.0528016190625923,-0.2331309213428653,0.009082257811098938,0.27580200351626466,7.7510162917692975,22.411890553606533,False,True,
stationary_low_friction,13114,full,pre_shift,26,-0.3,0.0,0.35,-0.04397334388771073,0.010481349206886726,0.09462596079813493,-0.23606813546949088,-0.007898067830487543,0.28645748775834706,6.383456774143887,13.296963038776312,False,True,
stationary_low_friction,13115,full,pre_shift,26,-0.3,0.0,0.35,-0.0252452323178364,0.002289791526196861,0.09088800476610513,-0.1965484863117754,0.016489091756068608,0.28834517269639315,5.608512994238118,19.635536695242898,False,True,
stationary_low_friction,13116,full,pre_shift,26,-0.3,0.0,0.35,-0.07674770519099204,0.013420971655095731,0.13803455178956708,-0.2127418253594852,0.010544537672533329,0.29461106260760456,3.491379809755504,5.648826877665093,False,True,
stationary_low_friction,13117,full,pre_shift,26,-0.3,0.0,0.35,-0.04742926191844616,0.012195661748744344,0.06914500554723181,-0.24540618038122125,0.0063854768928331826,0.2974503086188788,7.514529271512522,12.681379347100153,False,True,
stationary_low_friction,13118,full,pre_shift,26,-0.3,0.0,0.35,-0.038217593692781285,0.014306937150652895,0.12197928708658132,-0.22911117273309553,0.006938716571950213,0.30987605124903944,6.158465256179369,12.479708828868233,False,True,
stationary_low_friction,13119,full,pre_shift,26,-0.3,0.0,0.35,-0.056374903425688586,0.018209546723050505,0.1337641338523395,-0.23167257561173862,0.016144995455457247,0.28657405498026556,4.823367566981548,11.599878351010702,False,True,
stationary_low_friction,13120,full,pre_shift,26,-0.3,0.0,0.35,-0.13163497880789224,-0.0062472110894425574,0.050126867753267315,-0.23274539844194048,0.009252450810638151,0.3017197978657529,4.3124769368507385,4.153557072829924,False,True,
stationary_low_friction,13121,full,pre_shift,26,-0.3,0.0,0.35,-0.025303690376353338,0.0065097715558436785,0.09120110452969336,-0.23855589138519182,0.005941363253332904,0.29424277572477286,7.577434854318426,13.928473127943093,False,True,
stationary_low_friction,13122,full,pre_shift,26,-0.3,0.0,0.35,-0.05180882980032993,0.002963562926564361,0.10598928727535338,-0.19669986155199587,0.020455855939974392,0.3114167539783265,4.847461744736302,16.121386353322777,False,True,
stationary_low_friction,13123,full,pre_shift,26,-0.3,0.0,0.35,-0.03815488377114016,0.01621918002687292,0.10886125132299408,-0.23564636649864992,0.007029767297521896,0.2838362988971583,6.192108096916093,17.798226038799204,False,True,
stationary_low_friction,13124,full,pre_shift,26,-0.3,0.0,0.35,-0.039792566824305285,0.011360367594543546,0.014520006353997965,-0.24164000904065566,0.0020892465960135726,0.2965707734156078,9.368510532760459,40.570131709730674,False,True,
stationary_low_friction,13125,full,pre_shift,26,-0.3,0.0,0.35,-0.042413988041473547,0.012111500500166949,0.08563171817842362,-0.1887758728034179,0.004955560511819837,0.30462984864313436,5.214952719548871,17.55030192041578,False,True,
stationary_low_friction,13126,full,pre_shift,26,-0.3,0.0,0.35,-0.032657078437196736,0.0043936208777198196,0.07617979176299798,-0.23948633609668293,-0.007015129334175418,0.2781318794277297,7.266301472011449,34.59301618431103,False,True,
stationary_low_friction,13127,full,pre_shift,26,-0.3,0.0,0.35,-0.03885507024885175,0.0077332889113004575,0.0751641166277943,-0.21668894271129224,0.011348878123397087,0.28157523972050136,6.06493698581495,10.809365430446544,False,True,
stationary_low_friction,13128,full,pre_shift,26,-0.3,0.0,0.35,-0.054760103309690035,0.014061205297775074,0.1245298462232855,-0.23524130942931282,0.0054404691772134035,0.2851662734102387,5.194852513558715,19.242451262158,False,True,
stationary_low_friction,13129,full,pre_shift,26,-0.3,0.0,0.35,-0.05626607138161442,0.018579940069121764,0.1215408302106846,-0.20998448568606162,0.002118466558637625,0.3105439076731685,4.706382862292435,15.55511829931551,False,True,
stationary_low_friction,13130,full,pre_shift,26,-0.3,0.0,0.35,-0.08249543710138078,0.005477783611458637,0.1393162364357423,-0.21218795278944097,0.01667979910666593,0.2956497105735424,3.3267658974642806,1.925180964053854,False,True,
stationary_low_friction,13101,full,pre_shift,27,0.2,-0.18,-0.3,0.15381584426400707,-0.08349746371689541,-0.0990841645570977,0.1769474687163037,-0.1319203400774038,-0.23060281180808817,1.329502352079933,30.865182982405337,False,True,
stationary_low_friction,13102,full,pre_shift,27,0.2,-0.18,-0.3,0.15112389337001156,-0.12090875772466299,-0.09151826554038864,0.17337903289535753,-0.1467548707607815,-0.21663643110298103,1.0460912456468427,11.507797951172748,False,True,
stationary_low_friction,13103,full,pre_shift,27,0.2,-0.18,-0.3,0.0938898267279443,-0.10353556810143937,-0.1273439062868698,0.13864506963277498,-0.15249754381900577,-0.23249025553884198,1.1309520117682823,7.996609096507071,False,True,
stationary_low_friction,13104,full,pre_shift,27,0.2,-0.18,-0.3,0.07979402522976704,-0.05701884009115063,-0.11749705934981494,0.15539344152708698,-0.12487586225507061,-0.2322643693895102,1.923628680897643,21.98205827526169,False,True,
stationary_low_friction,13105,full,pre_shift,27,0.2,-0.18,-0.3,0.13577645154426282,-0.0939608852869276,-0.08874804715571248,0.17509585569040692,-0.13429596309412306,-0.23181348852945224,1.5564154797315048,24.001978666937497,False,True,
stationary_low_friction,13106,full,pre_shift,27,0.2,-0.18,-0.3,0.15942174216789337,-0.10133288509977374,-0.12974568777760923,0.18692538941024225,-0.1283516058634635,-0.24738148345259198,0.9729355525488327,42.30721014663463,False,True,
stationary_low_friction,13107,full,pre_shift,27,0.2,-0.18,-0.3,0.167048315054238,-0.13330514445195615,-0.08699310804995437,0.18244461149055788,-0.15443655547227128,-0.23253527410360347,1.2923199063881248,6.03580020375717,False,True,
